sample,top_taxonomy_name,distance,pvalue,matching,full_taxonomy,taxonomic_species,taxonomic_genus,taxonomic_family,taxonomic_order,taxonomic_class,taxonomic_phylum,taxonomic_superkingdom,subspecies,serovar,plasmid,bioproject,biosample,taxid,assembly_accession,match_id
GCF_002192035.1_ASM219203v1_genomic,Brucella melitensis UK37/05,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; UK37/05,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811222,1160216,GCF_000370865.1,./rcn/refseq-NZ-1160216-PRJNA224116-SAMN00811222-GCF_000370865.1-.-Brucella_melitensis_UK37_05.fna
GCF_002192035.1_ASM219203v1_genomic,Brucella melitensis F9/05,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F9/05,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839730,1169226,GCF_000370705.1,./rcn/refseq-NZ-1169226-PRJNA224116-SAMN00839730-GCF_000370705.1-.-Brucella_melitensis_F9_05.fna
GCF_002192035.1_ASM219203v1_genomic,Brucella melitensis F8/01-155,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F8/01-155,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811213,1160225,GCF_000370685.1,./rcn/refseq-NZ-1160225-PRJNA224116-SAMN00811213-GCF_000370685.1-.-Brucella_melitensis_F8_01_155.fna
GCF_002192035.1_ASM219203v1_genomic,Brucella melitensis 11-1823-3434,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; 11-1823-3434,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224797,SAMN02334513,1388740,NZ_AXNC,./rcn/refseq-NZ-1388740-PRJNA224797-SAMN02334513-NZ_AXNC-.-Brucella_melitensis_11_1823_3434.fna
GCF_002192035.1_ASM219203v1_genomic,Brucella melitensis 64/150,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; 64/150,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201818,SAMN00811206,1160220,NZ_AQNC,./rcn/refseq-NZ-1160220-PRJNA201818-SAMN00811206-NZ_AQNC-.-Brucella_melitensis_64_150.fna
GCF_000370645.1_Bruc_meli_F1_06_B10_V1_genomic,Brucella melitensis F1/06 B10,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F1/06 B10,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811208,1160219,GCF_000370645.1,./rcn/refseq-NZ-1160219-PRJNA224116-SAMN00811208-GCF_000370645.1-.-Brucella_melitensis_F1_06_B10.fna
GCF_000370645.1_Bruc_meli_F1_06_B10_V1_genomic,Brucella melitensis UK22/04,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; UK22/04,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811218,1160214,GCF_000370745.1,./rcn/refseq-NZ-1160214-PRJNA224116-SAMN00811218-GCF_000370745.1-.-Brucella_melitensis_UK22_04.fna
GCF_000370645.1_Bruc_meli_F1_06_B10_V1_genomic,Brucella melitensis Uk24/06,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; Uk24/06,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811221,1160222,GCF_000370785.1,./rcn/refseq-NZ-1160222-PRJNA224116-SAMN00811221-GCF_000370785.1-.-Brucella_melitensis_Uk24_06.fna
GCF_000370645.1_Bruc_meli_F1_06_B10_V1_genomic,Brucella melitensis UK19/04,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; UK19/04,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201829,SAMN00811217,1160223,NZ_AQNN,./rcn/refseq-NZ-1160223-PRJNA201829-SAMN00811217-NZ_AQNN-.-Brucella_melitensis_UK19_04.fna
GCF_000370645.1_Bruc_meli_F1_06_B10_V1_genomic,Brucella melitensis UK14/06,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; UK14/06,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811216,1160217,GCF_000370725.1,./rcn/refseq-NZ-1160217-PRJNA224116-SAMN00811216-GCF_000370725.1-.-Brucella_melitensis_UK14_06.fna
GCF_002763615.1_ASM276361v1_genomic,Brucella melitensis 16M1W,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. 16M; Brucella melitensis 16M1W,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA200009,SAMN02469567,1143190,NZ_AHWD,./rcn/refseq-NZ-1143190-PRJNA200009-SAMN02469567-NZ_AHWD-.-Brucella_melitensis_16M1W.fna
GCF_002763615.1_ASM276361v1_genomic,Brucella melitensis M28,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; M28,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02603655,941967,GCF_000192725.1,./rcn/refseq-NC-941967-PRJNA224116-SAMN02603655-GCF_000192725.1-.-Brucella_melitensis_M28.fna
GCF_002763615.1_ASM276361v1_genomic,Brucella melitensis bv. 1 str. 16M,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. 16M,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA200008,SAMN02469571,224914,NZ_AHWC,./rcn/refseq-NZ-224914-PRJNA200008-SAMN02469571-NZ_AHWC-.-Brucella_melitensis_bv._1_str._16M.fna
GCF_002763615.1_ASM276361v1_genomic,Brucella melitensis bv. 1 str. BCB028,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. BCB028,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA199555,SAMN02469337,1210447,NZ_ALOM,./rcn/refseq-NZ-1210447-PRJNA199555-SAMN02469337-NZ_ALOM-.-Brucella_melitensis_bv._1_str._BCB028.fna
GCF_002763615.1_ASM276361v1_genomic,Brucella melitensis bv. 1 str. M28-12,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. M28-12,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA200520,SAMN02470028,1004956,NZ_AFFA,./rcn/refseq-NZ-1004956-PRJNA200520-SAMN02470028-NZ_AFFA-.-Brucella_melitensis_bv._1_str._M28_12.fna
GCF_001715485.1_ASM171548v1_genomic,Brucella melitensis UK31/99,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; UK31/99,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839711,1169229,GCF_000370845.1,./rcn/refseq-NZ-1169229-PRJNA224116-SAMN00839711-GCF_000370845.1-.-Brucella_melitensis_UK31_99.fna
GCF_001715485.1_ASM171548v1_genomic,Brucella melitensis bv. 3 str. Ether,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02795947,520466,GCF_000740355.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02795947-GCF_000740355.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_001715485.1_ASM171548v1_genomic,Brucella melitensis bv. 3 str. Ether,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595290,520466,GCF_000158735.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02595290-GCF_000158735.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_001715485.1_ASM171548v1_genomic,Brucella melitensis F15/06-7,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F15/06-7,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201689,SAMN01798237,1244532,NZ_AQID,./rcn/refseq-NZ-1244532-PRJNA201689-SAMN01798237-NZ_AQID-.-Brucella_melitensis_F15_06_7.fna
GCF_001715485.1_ASM171548v1_genomic,Brucella melitensis F5/07-239A,0.000314862,0.0,396/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F5/07-239A,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201826,SAMN00811212,1160215,NZ_AQNK,./rcn/refseq-NZ-1160215-PRJNA201826-SAMN00811212-NZ_AQNK-.-Brucella_melitensis_F5_07_239A.fna
GCF_001856185.1_ASM185618v1_genomic,Brucella abortus 99-9971-159,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 99-9971-159,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224790,SAMN02334520,1341676,NZ_AXMV,./rcn/refseq-NZ-1341676-PRJNA224790-SAMN02334520-NZ_AXMV-.-Brucella_abortus_99_9971_159.fna
GCF_001856185.1_ASM185618v1_genomic,Brucella abortus F5/04-7,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; F5/04-7,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811177,1160202,GCF_000370425.1,./rcn/refseq-NZ-1160202-PRJNA224116-SAMN00811177-GCF_000370425.1-.-Brucella_abortus_F5_04_7.fna
GCF_001856185.1_ASM185618v1_genomic,Brucella abortus 90-12178,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 90-12178,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224787,SAMN02334523,1341674,NZ_AXMS,./rcn/refseq-NZ-1341674-PRJNA224787-SAMN02334523-NZ_AXMS-.-Brucella_abortus_90_12178.fna
GCF_001856185.1_ASM185618v1_genomic,Brucella abortus 80/102,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 80/102,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201778,SAMN00811162,1160203,NZ_AQLO,./rcn/refseq-NZ-1160203-PRJNA201778-SAMN00811162-NZ_AQLO-.-Brucella_abortus_80_102.fna
GCF_001856185.1_ASM185618v1_genomic,Brucella abortus 877/67,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 877/67,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811167,1160206,GCF_000370325.1,./rcn/refseq-NZ-1160206-PRJNA224116-SAMN00811167-GCF_000370325.1-.-Brucella_abortus_877_67.fna
GCF_001937795.1_ASM193779v1_genomic,Brucella melitensis UK37/05,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; UK37/05,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811222,1160216,GCF_000370865.1,./rcn/refseq-NZ-1160216-PRJNA224116-SAMN00811222-GCF_000370865.1-.-Brucella_melitensis_UK37_05.fna
GCF_001937795.1_ASM193779v1_genomic,Brucella melitensis F9/05,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F9/05,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839730,1169226,GCF_000370705.1,./rcn/refseq-NZ-1169226-PRJNA224116-SAMN00839730-GCF_000370705.1-.-Brucella_melitensis_F9_05.fna
GCF_001937795.1_ASM193779v1_genomic,Brucella melitensis F8/01-155,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F8/01-155,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811213,1160225,GCF_000370685.1,./rcn/refseq-NZ-1160225-PRJNA224116-SAMN00811213-GCF_000370685.1-.-Brucella_melitensis_F8_01_155.fna
GCF_001937795.1_ASM193779v1_genomic,Brucella melitensis 11-1823-3434,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; 11-1823-3434,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224797,SAMN02334513,1388740,NZ_AXNC,./rcn/refseq-NZ-1388740-PRJNA224797-SAMN02334513-NZ_AXNC-.-Brucella_melitensis_11_1823_3434.fna
GCF_001937795.1_ASM193779v1_genomic,Brucella melitensis 64/150,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; 64/150,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201818,SAMN00811206,1160220,NZ_AQNC,./rcn/refseq-NZ-1160220-PRJNA201818-SAMN00811206-NZ_AQNC-.-Brucella_melitensis_64_150.fna
GCF_000366045.1_Bruc_ovis_IntaBari-2009-88-4_V1_genomic,Brucella ovis IntaBari-1993-758,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; ovis; IntaBari-1993-758,Brucella ovis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201700,SAMN01921153,1293920,NZ_AQIO,./rcn/refseq-NZ-1293920-PRJNA201700-SAMN01921153-NZ_AQIO-.-Brucella_ovis_IntaBari_1993_758.fna
GCF_000366045.1_Bruc_ovis_IntaBari-2009-88-4_V1_genomic,Brucella ovis 80/125,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; ovis; 80/125,Brucella ovis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201831,SAMN00839737,1169231,NZ_AQNP,./rcn/refseq-NZ-1169231-PRJNA201831-SAMN00839737-NZ_AQNP-.-Brucella_ovis_80_125.fna
GCF_000366045.1_Bruc_ovis_IntaBari-2009-88-4_V1_genomic,Brucella ovis 81/8,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; ovis; 81/8,Brucella ovis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839736,1169232,GCF_000370905.1,./rcn/refseq-NZ-1169232-PRJNA224116-SAMN00839736-GCF_000370905.1-.-Brucella_ovis_81_8.fna
GCF_000366045.1_Bruc_ovis_IntaBari-2009-88-4_V1_genomic,Brucella ovis IntaBari-2008-114-542,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; ovis; IntaBari-2008-114-542,Brucella ovis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201699,SAMN01921152,1293919,NZ_AQIN,./rcn/refseq-NZ-1293919-PRJNA201699-SAMN01921152-NZ_AQIN-.-Brucella_ovis_IntaBari_2008_114_542.fna
GCF_000366045.1_Bruc_ovis_IntaBari-2009-88-4_V1_genomic,Brucella ovis IntaBari-2001-319-4082,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; ovis; IntaBari-2001-319-4082,Brucella ovis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201698,SAMN01921151,1293918,NZ_AQIM,./rcn/refseq-NZ-1293918-PRJNA201698-SAMN01921151-NZ_AQIM-.-Brucella_ovis_IntaBari_2001_319_4082.fna
GCF_000008145.1_ASM814v1_genomic,Brucella abortus RB51-AHVLA,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; RB51-AHVLA,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201690,SAMN01047752,1198700,NZ_AQIE,./rcn/refseq-NZ-1198700-PRJNA201690-SAMN01047752-NZ_AQIE-.-Brucella_abortus_RB51_AHVLA.fna
GCF_000008145.1_ASM814v1_genomic,Brucella abortus NI649,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI649,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201813,SAMN00811204,1160162,NZ_AQMX,./rcn/refseq-NZ-1160162-PRJNA201813-SAMN00811204-NZ_AQMX-.-Brucella_abortus_NI649.fna
GCF_000008145.1_ASM814v1_genomic,Brucella abortus NI240,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI240,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201800,SAMN00811186,1160163,NZ_AQMK,./rcn/refseq-NZ-1160163-PRJNA201800-SAMN00811186-NZ_AQMK-.-Brucella_abortus_NI240.fna
GCF_000008145.1_ASM814v1_genomic,Brucella abortus 87-2211,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 87-2211,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02092510,1328347,GCF_000413995.1,./rcn/refseq-NZ-1328347-PRJNA224116-SAMN02092510-GCF_000413995.1-.-Brucella_abortus_87_2211.fna
GCF_000008145.1_ASM814v1_genomic,Brucella abortus NI274,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI274,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201801,SAMN00811187,1160164,NZ_AQML,./rcn/refseq-NZ-1160164-PRJNA201801-SAMN00811187-NZ_AQML-.-Brucella_abortus_NI274.fna
GCF_006506005.1_ASM650600v1_genomic,Brucella melitensis UK31/99,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; UK31/99,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839711,1169229,GCF_000370845.1,./rcn/refseq-NZ-1169229-PRJNA224116-SAMN00839711-GCF_000370845.1-.-Brucella_melitensis_UK31_99.fna
GCF_006506005.1_ASM650600v1_genomic,Brucella melitensis bv. 3 str. Ether,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02795947,520466,GCF_000740355.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02795947-GCF_000740355.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_006506005.1_ASM650600v1_genomic,Brucella melitensis bv. 3 str. Ether,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595290,520466,GCF_000158735.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02595290-GCF_000158735.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_006506005.1_ASM650600v1_genomic,Brucella melitensis F15/06-7,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F15/06-7,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201689,SAMN01798237,1244532,NZ_AQID,./rcn/refseq-NZ-1244532-PRJNA201689-SAMN01798237-NZ_AQID-.-Brucella_melitensis_F15_06_7.fna
GCF_006506005.1_ASM650600v1_genomic,Brucella melitensis F5/07-239A,0.000314862,0.0,396/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F5/07-239A,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201826,SAMN00811212,1160215,NZ_AQNK,./rcn/refseq-NZ-1160215-PRJNA201826-SAMN00811212-NZ_AQNK-.-Brucella_melitensis_F5_07_239A.fna
GCF_002290665.1_ASM229066v1_genomic,Brucella abortus F3/07-1,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; F3/07-1,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201796,SAMN00811176,1160184,NZ_AQMG,./rcn/refseq-NZ-1160184-PRJNA201796-SAMN00811176-NZ_AQMG-.-Brucella_abortus_F3_07_1.fna
GCF_002290665.1_ASM229066v1_genomic,Brucella abortus 88/19,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 88/19,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201782,SAMN00811168,1160178,NZ_AQLS,./rcn/refseq-NZ-1160178-PRJNA201782-SAMN00811168-NZ_AQLS-.-Brucella_abortus_88_19.fna
GCF_002290665.1_ASM229066v1_genomic,Brucella abortus NI380,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI380,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201802,SAMN00811189,1160166,NZ_AQMM,./rcn/refseq-NZ-1160166-PRJNA201802-SAMN00811189-NZ_AQMM-.-Brucella_abortus_NI380.fna
GCF_002290665.1_ASM229066v1_genomic,Brucella abortus B10-0091,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; B10-0091,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02092522,1328359,GCF_000413955.1,./rcn/refseq-NZ-1328359-PRJNA224116-SAMN02092522-GCF_000413955.1-.-Brucella_abortus_B10_0091.fna
GCF_002290665.1_ASM229066v1_genomic,Brucella abortus 63/59,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 63/59,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201773,SAMN00811192,1160183,NZ_AQLJ,./rcn/refseq-NZ-1160183-PRJNA201773-SAMN00811192-NZ_AQLJ-.-Brucella_abortus_63_59.fna
GCF_002245205.1_ASM224520v1_genomic,Brucella melitensis F6/05-6,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F6/05-6,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201827,SAMN00839731,1169225,NZ_AQNL,./rcn/refseq-NZ-1169225-PRJNA201827-SAMN00839731-NZ_AQNL-.-Brucella_melitensis_F6_05_6.fna
GCF_002245205.1_ASM224520v1_genomic,Brucella melitensis ATCC 23457,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 2; Brucella melitensis ATCC 23457,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02604296,546272,GCF_000022625.1,./rcn/refseq-NC-546272-PRJNA224116-SAMN02604296-GCF_000022625.1-.-Brucella_melitensis_ATCC_23457.fna
